Nome do Arquivo,Possivel raça,Cor aproximada,Porte aproximado,Peso Aproximado,Texto da imagem,URL do post,Texto do post
2024-05-06_12-23-39_UTC_1,Indeterminada,Branco e preto,Médio,20,,https://www.instagram.com/p/,
2024-05-06_12-23-39_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Infelizmente n sei o sexo pois tirei na correria
Todos resgatados do sarandi
No em torno da rua minas gerais
Respondeu à própria mensagem",https://www.instagram.com/p/,
2024-05-06_12-27-47_UTC_1,Indeterminada,Marrom,Médio,20,,https://www.instagram.com/p/,
2024-05-06_12-27-47_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Infelizmente n sei o sexo pois tirei na correria
Todos resgatados do sarandi
No em torno da rua minas gerais
Respondeu à própria mensagem",https://www.instagram.com/p/,
2024-05-06_12-29-22_UTC_1,Indeterminada,Preto,Medio,20,,https://www.instagram.com/p/,
2024-05-06_12-29-22_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Infelizmente n sei o sexo pois tirei na correria
Todos resgatados do sarandi
No em torno da rua minas gerais
Respondeu à própria mensagem",https://www.instagram.com/p/,
2024-05-06_12-31-44_UTC_1,Indeterminada,Marrom,Médio,20,,https://www.instagram.com/p/,
2024-05-06_12-31-44_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Infelizmente n sei o sexo pois tirei na correria
Todos resgatados do sarandi
No em torno da rua minas gerais
Respondeu à própria mensagem",https://www.instagram.com/p/,
2024-05-06_12-33-51_UTC_1,gato,preto,pequeno,5,,https://www.instagram.com/p/,
2024-05-06_12-33-51_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Infelizmente n sei o sexo pois tirei na correria
Todos resgatados do sarandi
No em torno da rua minas gerais
Respondeu à própria mensagem",https://www.instagram.com/p/,
2024-05-06_12-33-51_UTC_3,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Todos no colegio alcides cunha Os gatos em It ainda nao localizei p onde foram vou postar, daí se tu descobrir gatos comenta no post onde estão, por favor",https://www.instagram.com/p/,
2024-05-06_12-35-01_UTC_1,gato,Cinza,pequeno,4,,https://www.instagram.com/p/,
2024-05-06_12-35-01_UTC_2,gato,Cinza Tigrado,pequeno,Indeterminado,"Infelizmente n sei o sexo pois tirei na correria
Todos resgatados do sarandi
No em torno da rua minas gerais",https://www.instagram.com/p/,
2024-05-06_12-35-01_UTC_3,Indeterminada,Indeterminada,Indeterminado,,"Todos no colegio alcides cunha
Os gatos em It ainda nao localizei
p onde foram
vou postar, daí se tu descobri
 gatos comenta no post onde
 estão, por favor",https://www.instagram.com/p/,
2024-05-06_13-00-58_UTC,gato,Branco e Preto,pequeno,4,"meu gato blue está desaparecido, fugiu quando meu pai tentou levar ele última vez visto na Rua Ulisses Guimarães 303 bairro Rio branco @meubichotasalvocanoas @acheseupetrs qualquer informação chamar pelo número: (51) 992997061 estou muito preocupado com ele @cavtwnn",https://www.instagram.com/p/,
2024-05-06_13-08-01_UTC_1,Indeterminada,Cinza,Pequeno,Indeterminado,Procura-se!,https://www.instagram.com/p/,
2024-05-06_13-08-01_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Vcs pode divulgar pra mim pfv
manda bairro e cidade que
postamos o teu

Canos, bairro harmonia rua santo
Antônio dos pobres

Nome dele é Woody",https://www.instagram.com/p/,
2024-05-06_13-08-01_UTC_3,Indeterminada,Cinza,Pequeno,10,,https://www.instagram.com/p/,
2024-05-06_13-08-01_UTC_4,Indeterminada,Cinza,Pequeno,Indeterminado,Agradecemos todos que estão disponibilizando barcos para ajudar ❤️,https://www.instagram.com/p/,
2024-05-06_13-28-40_UTC_1,Indeterminada,Preto e branco,Grande,30,,https://www.instagram.com/p/,
2024-05-06_13-28-40_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"oi tudo bem? achei uma cachorra no centro de guaiba, ela me seguiu ate o colégio Nestor na Rua Acre. Tem outros cachorros la também e estão cuidando deles, vou ir la amanha ver como ela esta.",https://www.instagram.com/p/,
2024-05-06_13-28-40_UTC_3,Indeterminada,Preto e Branco,Grande,30,,https://www.instagram.com/p/,
2024-05-06_13-28-40_UTC_4,Indeterminada,Preto e marrom,Grande,30,,https://www.instagram.com/p/,
2024-05-06_13-28-40_UTC_5,Indeterminada,Preto e branco,Médio,20,"ela estava andando pelo centro. estava suja de lama e estava exausta, mas agora esta sendo bem cuidada ali no Nestor. Levei conertinha pra ela, comida e água.",https://www.instagram.com/p/,
2024-05-06_13-38-30_UTC_1,Indeterminada,Marrom,Médio,15,Procura-se!,https://www.instagram.com/p/,
2024-05-06_13-38-30_UTC_2,Indeterminada,Marrom,Pequeno,Indeterminado,"am enviou 4 fotos consegui essas fotos dele!! minhas cadelinhas são pequenas uma bege clara, outra pretinha com marrom, e a outra eh maiorzinha preta com marrom também",https://www.instagram.com/p/,
2024-05-06_13-38-30_UTC_3,Indeterminada,Bege e preto,Pequeno,Indeterminado,"atende pelo nome de guardião

Respondeu à própria mensagem

uma bege clara, outra pretinha com marrom, e a outra eh maiorzinha preta com marrom também

atendem pelo nome Kiara, Kira e Aurora

estavam na rua Califórnia 428 em uma casa de dois pisos no segundo andar
tem um trailer de hambúrguer bem na frente da casa",https://www.instagram.com/p/,
2024-05-06_13-40-35_UTC,gato,Branco com amarelo,pequeno,2,"vih.spinelli
Desaparecido
É extremamente difícil encontrar gatos nessas situação, mas se acharem algum abrigo, eu agradeço
Macho não castrado
Branco
Orelhas e rabo amarelados
Olhos azuis
Chame: 51 994123216
@meubichotasalvocanoas",https://www.instagram.com/p/,
2024-05-06_14-06-19_UTC_1,Indeterminada,Dourado,Grande,30,Procura-se! qual cidade? bairro? Canoas Rio Branco Mauá,https://www.instagram.com/p/,
2024-05-06_14-06-19_UTC_2,Pastor Alemão,Dourado e Preto,Grande,30,,https://www.instagram.com/p/,
2024-05-06_14-15-12_UTC_1,Gato,Várias,Pequeno,4,"Pessoal me ajudem a compartilhar por favor! Eu resgatei esses 3 gatos, é da mesma família, eu preciso achar o dono. ESTAO COM A @roelemgehlem precisamos achar os donos!!! Vieram nessa caixinha de papelão aqui",https://www.instagram.com/p/,
2024-05-06_14-15-12_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,Foram resgatados no Sarandi na 21 de abril Me ajudem a compartilhar para achar seus donos!,https://www.instagram.com/p/,
2024-05-06_14-15-12_UTC_3,Gato,Branco e Tigrado,Pequeno,4,"Pessoal me ajudem a compartilhar por favor! Eu resgatei esses 3 gatos, é da mesma família, eu",https://www.instagram.com/p/,
2024-05-06_14-15-12_UTC_4,gato,preto,médio,4,"compartilhar por favor! Eu resgatei esses 3 gatos, é da mesma família, eu preciso achar o dono. ESTAO COM A @roelemgehlen precisamos achar os donos!!! Vieram nessa caixinha de papelão aqui",https://www.instagram.com/p/,
2024-05-06_14-16-49_UTC_1,Indeterminada,Branco,Pequeno,0.3,ESTAMOS COM 2 FILHOTES!! PRECISAMOS ACHAR O DONO. ELE ESTAVA COM A MAEZINHA 1 dos filhotes morreu ficamos com 2 que estão bem! FOI RESGATADO NA 21 DE ABRIL NO SARANDI,https://www.instagram.com/p/,
2024-05-06_14-16-49_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,Foram resgatados no Sarandi na 21 de abril Me ajudem a compartilhar para achar seus donos!,https://www.instagram.com/p/,
2024-05-06_14-19-30_UTC_1,gato,cinza e branco,pequeno,4,"Esse gatinho também, eu resgatei, ele tem um olho perfurado, mas tem dono. @roelmeghlen Veio nessa caixinha",https://www.instagram.com/p/,
2024-05-06_14-19-30_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,Foram resgatados no Sarandi na 21 de abril Me ajudem a compartilhar para achar seus donos!,https://www.instagram.com/p/,
2024-05-06_14-24-00_UTC_1,Indeterminada,Variada,Médio,Indeterminado,Procura-se!,https://www.instagram.com/p/,
2024-05-06_14-24-00_UTC_2,gato,Preto e Cinza,pequeno,4,,https://www.instagram.com/p/,
2024-05-06_14-24-00_UTC_3,Indeterminada,Indeterminada,Indeterminado,Indeterminado,,https://www.instagram.com/p/,
2024-05-06_14-24-00_UTC_4,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"é uma cadela grande q atende por nome de marrom (ela é essa marrom) castrada, fêmea Dois gatos tigrados, castrados, machos, zangado e sabrino Uma gatinha pequena, atende por lua, ela é pretinha Dois machinhos, atos (preto com marrom) e dominos (caramelo e alaranjado) (estou enviando as fotos) por favor 😭😭 são meus 4 gatinhos e meus cachorrinhos, todos sao dóceis laiszwp enviou 7 fotos",https://www.instagram.com/p/,
2024-05-06_14-24-00_UTC_5,Indeterminada,Preto e Caramelo,Pequeno,5,"vamos postar!!!! qual cidade? bairro? respondeu a você qual cidade? bairro? mathias velho, canoas",https://www.instagram.com/p/,
2024-05-06_14-30-23_UTC_1,Indeterminada,Marrom e Preto,Grande,,Procura-se!,https://www.instagram.com/p/,
2024-05-06_14-30-23_UTC_2,Indeterminada,Preto e marrom,Pequeno,5,alemoagarighan,https://www.instagram.com/p/,
2024-05-06_14-52-18_UTC_1,gato,branco e preto,pequeno,4,Procura-se!,https://www.instagram.com/p/,
2024-05-06_14-52-18_UTC_2,Indeterminada,Branco e Preto,Médio,20,,https://www.instagram.com/p/,
2024-05-06_15-33-31_UTC_1,Indeterminada,Branco e preto,Médio,20,"Entendi, estou procurando estes cães
Nome: Apolo, macho, não castrado",https://www.instagram.com/p/,
2024-05-06_15-33-31_UTC_2,Indeterminada,Branco e Preto,Médio,20,"Nome: Mia, fêmea e não castrada Ambos foram estavam no bairro nova americana em alvorada",https://www.instagram.com/p/,
2024-05-06_15-33-31_UTC_3,Indeterminada,Branco e Preto,Medio,20,,https://www.instagram.com/p/,
2024-05-06_15-33-31_UTC_4,Indeterminada,Preto e branco,Grande,30,,https://www.instagram.com/p/,
2024-05-06_15-37-42_UTC_1,Indeterminada,Marrom,Pequeno,10,,https://www.instagram.com/p/,
2024-05-06_15-37-42_UTC_2,Indeterminada,Marrom,Pequeno,5,"Ela é de Eldorado, foi resgatada pq estava nadando na enchente, estou cuidando dela enquanto não achamos os donos. Ela é extremamente dócil e de porte pequeno. Está na minha casa, avenida Venâncio Aires, Farroupilha",https://www.instagram.com/p/,
2024-05-06_15-52-58_UTC,Pitbull,Marrom,Médio,30,"PITBULL FÊMEA, NOME LARA, SE ALGUÉM VER ELA EM ALGUM ABRIGO POR FAVOR ENTRAR EM CONTATO COMIGO 👉 51982770420",https://www.instagram.com/p/C6ofs9VLVXP,"@taipaixaof 
Mathias/ Canoas"
2024-05-06_16-07-02_UTC_1,Indeterminada,Branco com manchas,Médio,20,"Procura-se! essa foto já é de um tempo, agora ele tá um pouco maior o nome dele é Thor na Harmonia, rua Clóvis Beviláqua",https://www.instagram.com/p/,
2024-05-06_16-07-02_UTC_2,Indeterminada,Branco com manchas,Médio,20,,https://www.instagram.com/p/,
2024-05-06_16-08-39_UTC,gato,marrom e branco,pequeno,4,"PROCURA-SE Joaquim, Americana Alvorada. sim😭😭 rua anita garibaldi",https://www.instagram.com/p/C6ohfzhrfAj,@nathaliabgg esta procurando!!
2024-05-06_16-16-48_UTC_1,Indeterminada,Marrom com preto,Pequeno,3,"Gente, adotei esse meninão como lar temporário. Ele tem em torno de 3 meses e foi resgatado das enchentes. Infelizmente não tenho informação de onde ele veio, chegou junto de mais de 60 cães! Caso alguém saiba um possível dono ou alguém que tenha interesse em adotar ele permanentemente, pode me contatar!",https://www.instagram.com/p/,
2024-05-06_16-16-48_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Amiga, quando der pode divulgar esse? Esta com o meu amigo @erikgroff okk de qual cidade é teu amigo? Porto alegre Tu sabe de qual abrigo ele pegou? ou se foi de alguma protetora? @vemprodrop obriii",https://www.instagram.com/p/,
2024-05-06_16-28-28_UTC_2,Dachshund,Marrom,pequeno,9,,https://www.instagram.com/p/,
2024-05-06_16-28-28_UTC_3,Indeterminada,Marrom,Médio,20,,https://www.instagram.com/p/,
2024-05-06_16-29-13_UTC,gato,Branco e Cinza,pequeno,3,"Procura-se! MINHA GATINHA FICOU PRA TRÁS. ELA SE CHAMA PANDORA E NÃO CONSEGUI TIRAR ELA DE DENTRO DE CASA, SE ALGUÉM VIU ELA EM ALGUM ABRIGO, ENTRE EM CONTATO CMG !!",https://www.instagram.com/p/,
2024-05-06_16-29-21_UTC,Pitbull,Marrom,Médio,20,"DESPARECIDA PITBULL FÊMEA, NOME LARA, SE ALGUÉM VER ELA EM ALGUM ABRIGO POR FAVOR ENTRAR EM CONTATO COMIGO 51982770420",https://www.instagram.com/p/,
2024-05-06_17-43-55_UTC,Indeterminada,Marrom,Grande,30,Macho Ulbra,https://www.instagram.com/p/C6osZfZrCeX,Encontra-se na Ulbra Canoas.
2024-05-06_17-44-39_UTC,Indeterminada,Marrom,Medio,15,Macho Ulbra,https://www.instagram.com/p/C6ose9gLEi4,Encontra-se na Ulbra Canoas.
2024-05-06_17-45-15_UTC,Indeterminada,loiro,pequeno,5,Macho Ulbra,https://www.instagram.com/p/C6osjRirRKx,Encontra-se na Ulbra Canoas.
2024-05-06_17-45-59_UTC,Indeterminada,Amarelo,Pequeno,Indeterminado,Femea Ulbra,https://www.instagram.com/p/C6osovEr_n9,Encontra-se na Ulbra Canoas.
2024-05-06_17-46-42_UTC,Indeterminada,Preto e branco,Médio,Indeterminado,Macho Ulbra,https://www.instagram.com/p/C6ost6vLn_W,Encontra-se na Ulbra Canoas.
2024-05-06_17-48-16_UTC,Indeterminada,Preta e marrom,Pequeno,10,Femea Ulbra,https://www.instagram.com/p/C6os5cKL7Ml,Encontra-se na Ulbra Canoas.
2024-05-06_17-48-54_UTC,Inderterminada,Marrom,Medio,10,Femea Ulbra,https://www.instagram.com/p/C6os-EnLZpP,Encontra-se na Ulbra Canoas.
2024-05-06_17-50-23_UTC,Indeterminada,Marrom,Médio,20,Fêmea Ulbra,https://www.instagram.com/p/C6otI5ELWV4,Encontra-se na Ulbra Canoas.
2024-05-06_17-51-09_UTC,Indeterminada,Cinza,Pequeno,Indeterminado,Femea Ulbra,https://www.instagram.com/p/C6otOiWLIY3,Encontra-se na Ulbra Canoas.
2024-05-06_17-51-31_UTC,Indeterminada,Cinza e Preto,Pequeno,Indeterminado,Macho Ulbra,https://www.instagram.com/p/C6otROmL091,Encontra-se na Ulbra Canoas.
2024-05-06_17-51-57_UTC,Indeterminada,Marrom,Pequeno,,Femea Ulbra,https://www.instagram.com/p/C6otUberq4f,Encontra-se na Ulbra Canoas.
2024-05-06_17-57-49_UTC_1,Indeterminada,Indeterminada,Indeterminado,Indeterminado,ACHE SEU PET-RS ! Divulgue aqui abrigos que estejam recebendo animais sem tutores.,https://www.instagram.com/p/,
2024-05-06_18-14-27_UTC,Indeterminada,,,,"Teatro Renascença vai alagar, não tragam doações para cá",https://www.instagram.com/p/,
2024-05-06_18-39-13_UTC,Indeterminada,Preto,Pequeno,5,,https://www.instagram.com/p/C6oyunpr_zf,"Fêmea encontrada no sarandi ou humaita
📍casa da criança na auxiliadora, porto alegre"
2024-05-06_18-48-41_UTC,Indeterminada,Dourado,Médio,20,Pessoal... Estamos procurando a Mel. Infelizmente ela se perdeu de nós no resgate. Quem ver ela favor entrar em contato.,https://www.instagram.com/p/C6ozz5lrdpB,@rrafaelamuller esta procurando!! Foi resgatada na mathias em Canoas e não sabem pra onde foi
2024-05-06_19-26-56_UTC_1,Indeterminada,Preto e branco,Médio,20,,https://www.instagram.com/p/,
2024-05-06_19-26-56_UTC_2,Indeterminada,Preto e branco,Médio,20,"Bom dia
Ela está na minha casa no bairro marechal rondon",https://www.instagram.com/p/,
2024-05-06_19-30-09_UTC,Poodle Toy,Branco,Pequeno,Indeterminado,"encontrada no sarandi, está no abrigo da rua felipe neri 78 -poodle toy fêmea idosa e ceguinha 05/05 20h contato: 51 997419823 (luisa) ou 51 985872632 (allegra)",https://www.instagram.com/p/C6o4jl_u2O7,Fêmea encontrada no bairro Sarandi- Porto Alegre
2024-05-06_19-36-27_UTC_1,gato,Várias,médio,4,,https://www.instagram.com/p/,
2024-05-06_19-36-27_UTC_2,gato,Branco e cinza,pequeno,4,"07:52
Roelem enviou 4 fotos
Estou com esses animais que resgatei
Eles têm dono
Mas não tenho o contato e nem o nome da tutora
Foi resgatado no Sarandi rua 21 de abril ontem de tarde
Toque sem soltar para reagir",https://www.instagram.com/p/,
2024-05-06_19-42-21_UTC_1,gato,tricolor,pequeno,4,"gente se alguém tiver resgatando animais no central park por favor procurem minha gatinha, rua indiana ela fugiu pelo telhado quando fomos resgatar as outras, não sei se ela tá pelo central ou se tá na minha casa ainda no segundo andar, quem também não sei se a algum chegou lá atende por paçoca, tá com coleira roxa, ela tem 4 anos se puder compartilhar, gatinha da minha amiga @soophia.souzaa agradeço desde já e perdão o incomodo ❤️🙏",https://www.instagram.com/p/,
2024-05-06_19-42-21_UTC_2,gato,tricolor,pequeno,4,"gente se alguém tiver resgatando animais no central park por favor procurem minha gatinha, rua indiana ela fugiu pelo telhado quando fomos resgatar as outras, não sei se ela tá pelo telhado ou se tá na minha casa ainda no segundo andar , que também não sei se a água chegou lá atende por pagoca, tá com coleira roxa, ela tem 4 anos",https://www.instagram.com/p/,
2024-05-06_19-46-42_UTC_1,Indeterminada,Tigrado,Médio,20,,https://www.instagram.com/p/,
2024-05-06_19-46-42_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Três cães resgatados no Sarandi próximo ao posto she'll (POA), então na 101 vira latas em Viamão",https://www.instagram.com/p/,
2024-05-06_19-47-22_UTC_1,Indeterminada,Marrom,Médio,20,,https://www.instagram.com/p/,
2024-05-06_19-47-22_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Três cães resgatados no Sarandi próximo ao posto she’ll (POA), então na 101 vira latas em Viamão",https://www.instagram.com/p/,
2024-05-06_19-48-36_UTC_1,Indeterminada,Preto,Médio,20,,https://www.instagram.com/p/,
2024-05-06_19-48-36_UTC_2,Indeterminada,Indeterminada,Indeterminado,Indeterminado,"Três cães resgatados no Sarandi próximo ao posto she'll (POA), então na 101 vira latas em Viamão",https://www.instagram.com/p/,
2024-05-06_20-03-35_UTC,gato,"branco e laranja, branco e preto",pequeno,4,"Veridiana Reis está em Ilha Da Pintada, Porto Alegre - Rs. Sissi e Berlin estavam em cima do meu roupeiro, em minha casa na ilha da pintada,se alguém tiver alguma notícia por favor. Estamos arrasados foi tudo muito rápido",https://www.instagram.com/p/C6o8YcPupVc,procura- se quem souber entrar em contato com @cinthia.brum na Ilha da Pintada
2024-05-06_20-15-51_UTC_1,Pastor Alemão,Preto e Bege,Grande,30,Estou procurando esses 2 cachorros São do meu padrinho Eles saíram de casa e por serem de,https://www.instagram.com/p/,
2024-05-06_20-15-51_UTC_2,Indeterminada,Preto e marrom,Grande,30,"Estou procurando esses 2 cachorros
São do meu padrinho
Eles saíram de casa e por serem de grande porte, não conseguiram tirá-los
Ainda temos esperança de estarem vivos
Rua Felipe camarão 418, Rio Branco",https://www.instagram.com/p/,
2024-05-06_20-45-16_UTC,Indeterminada,Marrom e branco,Pequeno,Indeterminado,"PESSOAL ESTAMOS BUSCANDO A NINA PORTE PEQUENO Se assustou na remoção e pulou do barco. Ficou no telhado da Rua Dom Pedro I, 131 Harmonia, Canoas Pode estar no telhado da casa amarela ao lado Estão procurando por esse pet, perdido no bairro Harmonia Se puderem divulgar...",https://www.instagram.com/p/C6pBJw4LY5z,"procura-se cachorro, @carolgrossini em Harmonia- Canoas"
2024-05-06_20-52-20_UTC_1,Indeterminada,Preto e Branco,Grande,30,,https://www.instagram.com/p/,
2024-05-06_20-52-20_UTC_2,Indeterminada,Preto e branco,Grande,30,"Esses dois chegaram juntos, o grande está hospitalizado e o pequeno está em um abrigo na escola lá salle",https://www.instagram.com/p/,
2024-05-06_20-52-38_UTC_1,Indeterminada,Preto,Pequeno,4,,https://www.instagram.com/p/,
2024-05-06_20-52-38_UTC_2,Indeterminada,Preto e Branco,Grande,30,"Esses dois chegaram juntos, o grande está hospitalizado e o pequeno está em um abrigo na escola lá salle",https://www.instagram.com/p/,
2024-05-06_21-11-51_UTC,Indeterminada,Cinza,pequeno,5,Macho Porte P Sem tutor identificado Localizado no Parque Esportivo da PUCRS,https://www.instagram.com/p/,
2024-05-06_23-05-08_UTC,Indeterminada,Caramelo,Médio,20,bica.jr @adrimenna @sosanimaisdailha @adotefocinhospoa @projetomary_mello @acheseupetrs @dogs_enchenters Foi resgatado no bairro Sarandi! Rua jackson de Figueiredo. Não sei para onde levaram! Qualquer notícia dele me chama no insta ou whats!! 51994656778 Ele está com um cisto(bola) no penis! Fácil identificar!! Me chamem se virem ele. Se chama bethoven!,https://www.instagram.com/p/,
2024-05-06_23-18-10_UTC_1,Indeterminada,Marrom e Branco,Medio,20,Procura-se!,https://www.instagram.com/p/,
2024-05-06_23-18-10_UTC_2,Indeterminada,Marrom e Branco,Médio,20,bbs 17 de dezembro de 2023 Ver tradução X Banho nos bebês da mana 37°C,https://www.instagram.com/p/,
2024-05-06_23-18-10_UTC_3,Indeterminada,Caramelo,Medio,15,Banho nos bebês da mana ❤️ 37°C,https://www.instagram.com/p/,
2024-05-06_23-23-50_UTC_1,Indeterminada,Marrom com preto,Grande,30,"Resgataram meu cachorro no bairro Sarandi, mas não sei para aonde que levaram ele! Me ajudem por favor Procura-se! oii manda uma foto dele pra nos",https://www.instagram.com/p/,
2024-05-06_23-23-50_UTC_2,Indeterminada,Marrom com preto,Médio,20,,https://www.instagram.com/p/,
2024-05-06_23-23-50_UTC_3,Indeterminada,Marrom,Grande,30,,https://www.instagram.com/p/,
2024-05-06_23-23-50_UTC_4,Indeterminada,Marrom,Grande,Indeterminado,,https://www.instagram.com/p/,
